boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.615789736621079,+,0.08648261960990274,9,0,162,0.3496382416529972,0.44987293317499927,0.48085424004834154,12.906859760697714,253
gbdt,0.689872382754578,+,0.1298142277842985,14,0,69,0.5750674746158952,0.6665350957912426,0.5568230163387032,12.920545019817888,249
gbdt,0.7995563332617315,+,0.906618520194893,14,0,117,0.3522308521783496,0.30759507815942344,0.6143690628723412,12.925030702150975,182
gbdt,0.6772493812544513,+,0.4281638052687211,7,0,51,0.4049331647854089,0.3351259493964528,0.45589238861822956,12.945597783702391,234
gbdt,0.7568561759969638,+,0.5767503969692169,6,0,149,0.3226538266944765,0.7328689716839882,0.43207556352372894,12.967078601620775,242
gbdt,0.7496812177062233,+,0.8986778779349998,12,0,125,0.5260057440682353,0.14838867966724817,0.7814568999910689,12.972036222069145,21
gbdt,0.7360645141809761,+,0.5559170792586489,6,0,193,0.24060026421477348,0.3054941682651895,0.5321312555973795,12.99142837584094,55
gbdt,0.7238353263354981,+,0.620444617642032,6,0,146,0.6116617388590092,0.40582892227860334,0.7138966738460226,12.99316146436476,226
gbdt,0.7367692578257055,+,0.10937453224239842,8,0,113,0.41666557375589847,0.374390358068016,0.5569117642836149,12.9990814673191,177
gbdt,0.6879684362740376,+,0.35134383318554785,8,0,40,0.28384915820909035,0.6431622111618769,0.44655437906650464,13.003489325801658,212
gbdt,0.7997181079683561,+,0.7478194058508878,6,0,140,0.3466537689509125,0.6547797864971524,0.46054917668749307,13.004053531734025,166
gbdt,0.5613358122534355,+,0.0632468677521588,12,0,167,0.2928138012575442,0.17284146322567873,0.6263321910146004,13.00685288810835,191
gbdt,0.745468301156473,+,0.15341317614175454,12,0,47,0.5838577117098422,0.19323789734988311,0.4907976840461986,13.034786916491866,296
gbdt,0.728290372009141,+,0.1254210422761519,13,0,56,0.6830056253322165,0.47768238821170034,0.39381314907054743,13.045449605912474,188
gbdt,0.7526478190303364,+,0.2897167441441255,7,0,45,0.46777605674649025,0.9368050077846749,0.3499620993270548,13.057795513440068,251
gbdt,0.7448087161239858,+,0.9565453844388483,10,0,98,0.28012739418485166,0.8875205998259531,0.4090172590628486,13.061939481502408,162
gbdt,0.7018081963200911,+,0.7158193290664994,6,0,178,0.4019771784029713,0.4462757210242643,0.5285571372300445,13.06357919065134,209
gbdt,0.7407429725094493,+,0.3750674422539204,6,0,158,0.22246884682845472,0.8807765812820668,0.5049576073513196,13.071961886226726,268
gbdt,0.5716143814717611,+,0.10276104047696441,11,0,102,0.7356687459440479,0.4545895323626356,0.554025959708299,13.078016650074169,138
gbdt,0.6831995159694498,+,0.11690891262705501,10,0,72,0.028141230734678113,0.6794747308540485,0.45519734321246674,13.08867986145322,121
gbdt,0.7771447981367197,+,0.8546193814248267,6,0,131,0.7328581987231391,0.7955658386364788,0.40418778221918805,13.092254045344154,286
gbdt,0.7501550777189478,+,0.9911582587792797,9,0,61,0.7424891584355165,0.9549766091137857,0.4741760907501777,13.093566561566584,193
gbdt,0.7616703326416414,+,0.2781013977341328,8,0,34,0.7689287753280805,0.01930958696727539,0.5053644479104854,13.108011466030709,194
gbdt,0.7999500068051079,+,0.9708100731957698,14,0,108,0.6170498959233298,0.432364083301886,0.36238297978690004,13.109331914079725,77
gbdt,0.7955506055649019,+,0.999608978219039,14,0,83,0.09666201309624861,0.8344331321725686,0.532029295536912,13.12001407437836,292
gbdt,0.7252402469248265,+,0.053869986649117685,12,0,116,0.6731401180567258,0.6605430341759602,0.31956282285596055,13.125156355552772,74
gbdt,0.793974509244417,+,0.12259744031210486,7,0,182,0.5176165008102792,0.5566497886885529,0.6498272747058065,13.131055769083638,100
gbdt,0.7770671257065529,+,0.9908813956784667,13,0,184,0.4605698394062681,0.8759094383356515,0.47823370296727474,13.151653321091072,275
gbdt,0.7494622550141591,+,0.21344644208885707,14,0,31,0.0978323445520888,0.8129419188587486,0.4190703130866328,13.15668321590607,160
gbdt,0.774610010982333,+,0.9837844537627258,14,0,132,0.5933127992824189,0.9108460254373335,0.3375116365910292,13.171146135137064,243
gbdt,0.5818536186062534,+,0.6956891807413917,6,0,122,0.4852752514643271,0.20540373494075648,0.532828363268422,13.1714232101644,181
gbdt,0.7088831963476057,+,0.13559985165541955,7,0,90,0.2507921471127075,0.7167764217602176,0.46381136588892236,13.17995425326979,84
gbdt,0.5153403661031155,+,0.32581367701603875,7,0,59,0.9200092264373162,0.5434030676903124,0.5268419875990615,13.181397840211735,9
gbdt,0.6384316347171987,+,0.9735721701767447,11,0,145,0.3506399572670752,0.12162262496547768,0.8165339784428818,13.184566186656111,27
gbdt,0.6167952459154094,+,0.15129612916357063,9,0,60,0.4043753689000502,0.2656041789893775,0.44355831586591066,13.198499991949044,44
gbdt,0.6684317285862532,+,0.08421406626720639,14,0,75,0.8387161890162945,0.9627601674318066,0.6654094283121943,13.202085533886851,110
gbdt,0.7872241381343302,+,0.1228335603126582,12,0,43,0.23368476518873832,0.6044754099326606,0.3266590116766234,13.207512654456544,156
gbdt,0.6369174888873235,+,0.9879950298915391,12,0,94,0.07986943940809399,0.3062881929571768,0.42245865355752804,13.229270646821329,142
gbdt,0.6273393798204417,+,0.9739720188688373,13,0,99,0.25366754995541513,0.08845092853787734,0.7149237467147375,13.23583198306362,48
gbdt,0.5573638681735846,+,0.07180987378037001,12,0,110,0.4842670575596948,0.8506476539086403,0.4299272171237764,13.23996625940355,80
gbdt,0.7801892708067618,+,0.0322372378933521,12,0,154,0.03665078850978404,0.7618406110750513,0.30228100901010746,13.241377643512314,63
gbdt,0.7339532838125633,+,0.9997484681219054,11,0,32,0.2655988770780131,0.6386236820459158,0.4752686725058053,13.257955021617468,98
gbdt,0.74077493922426,+,0.07656171325397795,12,0,72,0.3916865477629216,0.750487285433508,0.4860025434691208,13.264171144584054,287
gbdt,0.65877981896052,+,0.2992818647822699,6,0,199,0.9468295361561556,0.38702021511238155,0.3779009998427434,13.265099370925489,105
gbdt,0.751374966902222,+,0.24183916173568204,6,0,53,0.2777547242833187,0.6019937095674532,0.40721518458639006,13.292870602863088,76
gbdt,0.7825367028336143,+,0.09503435684358413,14,0,48,0.029343683935969034,0.547395356561076,0.35713866627606855,13.326023761073657,167
gbdt,0.7907515176636416,+,0.09175913160689501,10,0,58,0.17199576431805985,0.6242047581407724,0.31915108697170347,13.329944772298212,222
gbdt,0.7533114143507492,+,0.03900943141444716,14,0,115,0.8782841527043712,0.7639944056368464,0.3889440492691006,13.334141785446333,115
gbdt,0.7196601341858552,+,0.07537784125424253,12,0,69,0.39502222873422815,0.3762557645506615,0.4830717618431031,13.35582257825215,56
gbdt,0.7301886594361678,+,0.20604659181907284,6,0,89,0.26863280800950007,0.20472261692180693,0.7336948620694478,13.3783611184479,34
gbdt,0.7928722179365214,+,0.13871071064352203,9,0,32,0.5588217982187021,0.7312230170631747,0.49753299273272206,13.51779248129114,279
gbdt,0.501231597367662,+,0.05580063204583411,12,0,107,0.4522934131043942,0.4771328111556255,0.3788543773341218,13.578375325286304,232
gbdt,0.7200902382859471,+,0.690909641228934,5,0,91,0.63451994017951,0.7068917469597648,0.40375816133126374,13.592151561485148,256
gbdt,0.7436305634497735,+,0.5396066465105017,5,0,42,0.2955167506725413,0.6966365047560947,0.4421829026643541,13.595271625211756,104
gbdt,0.6778911329612132,+,0.08836384804460326,11,0,49,0.5922526527146579,0.031193450462607217,0.8676549494577814,13.60005978508864,26
gbdt,0.745449753731205,+,0.017148940133756528,12,0,183,0.9963118461598672,0.9977256043306357,0.49258282684817045,13.663424215069776,91
gbdt,0.7172637685601213,+,0.034690304257074006,12,0,101,0.5615685105553473,0.9977937481043534,0.3695542743597273,13.67675953209403,221
gbdt,0.7535226856860708,+,0.3819067214611007,5,0,73,0.14440091855383647,0.8526694153541159,0.5345312272368228,13.717877231358628,165
gbdt,0.615687493685108,+,0.8878656546212295,5,0,51,0.9393697376027715,0.7340280179855683,0.509760107258835,13.72741036661449,7
gbdt,0.5699901578799823,+,0.11856115957192008,7,0,58,0.726458486294396,0.5738940694641715,0.9466250486437862,13.77897086342913,49
gbdt,0.7685619259135205,+,0.016783834495150227,12,0,152,0.23254937934628755,0.641841416358685,0.3248536133899076,13.83492865711048,252
gbdt,0.7076803759987227,+,0.32876136037255094,5,0,166,0.5701599011535741,0.26611468278157424,0.499378205012485,13.84176950029912,179
gbdt,0.6294385440051022,+,0.05065401233872897,12,0,68,0.1832002049166901,0.7505774083686296,0.3977494075387943,13.886091453500647,86
gbdt,0.7654722328528331,+,0.014157174280709442,11,0,177,0.09795306850093177,0.9789443789422557,0.5842673631240396,13.895310780758363,85
gbdt,0.6220713390824703,+,0.35201874082581613,5,0,164,0.3336874590925585,0.28815871849486646,0.6520028063594503,13.897491609774194,192
gbdt,0.6533071747803016,+,0.2803782166982919,5,0,103,0.8143616813946258,0.00015771037888734352,0.5198195547930076,14.00959833732388,136
gbdt,0.7041132983356176,+,0.24966938632837743,5,0,186,0.4740865020339043,0.6651143549296868,0.44773409396006253,14.010379315671168,284
gbdt,0.6727352610194678,+,0.024447297954326888,12,0,101,0.9921743892539578,0.06936763056832672,0.37500224606222776,14.036254192929356,41
gbdt,0.7739172041694988,+,0.04185052912939743,7,0,196,0.538850187091225,0.33958971128267496,0.5998389788288105,14.064756243408205,175
gbdt,0.6938771288624196,+,0.07296179604220683,9,0,38,0.3137244085212627,0.7095741254505454,0.6635520839103201,14.08094729581616,220
gbdt,0.7587094815325955,+,0.020308599998927875,14,0,96,0.47713690347805693,0.9771493252193435,0.4419278705669296,14.096342543095806,227
gbdt,0.7746058204817532,+,0.040082901558576994,7,0,136,0.3072581638887394,0.8814784176329411,0.8901991171408408,14.11122753204226,13
gbdt,0.7465797537326823,+,0.02185388690515447,8,0,176,0.05086004813390571,0.23862269405730435,0.3455743284106858,14.119346673774713,54
gbdt,0.7420623975556538,+,0.08423179097490978,6,0,92,0.9026153382812755,0.7685469194775221,0.4303898514289657,14.131579280292463,137
gbdt,0.6824697639511551,+,0.21668917508195132,5,0,172,0.11115822889544377,0.5142659495521531,0.3005196236481876,14.132003492560536,240
gbdt,0.7622249804338445,+,0.02385941708564499,12,0,84,0.09063523374720805,0.72886312057887,0.4959647344693796,14.15181185236074,210
gbdt,0.7393886309139138,+,0.022132035764089078,8,0,119,0.39991610807813355,0.09722448998294797,0.40467799952157735,14.29967958135118,122
gbdt,0.7954269516649006,+,0.8534261064062463,4,0,49,0.8117922522506862,0.04383915057861765,0.4816810105814453,14.30407679712391,214
gbdt,0.7190729718103874,+,0.03536339341869458,9,0,63,0.44601765797935655,0.2721044791834478,0.3823890743970638,14.305413833621406,131
gbdt,0.7007820347975947,+,0.8950117363351279,4,0,168,0.11099623286349872,0.8964890589454935,0.6210406033987053,14.379837306931885,127
gbdt,0.7535324164067629,+,0.01907231232366761,11,0,85,0.18688924191821313,0.21114853300400965,0.6902543031309427,14.38597389458671,31
gbdt,0.757212341143342,+,0.5834668190171693,4,0,81,0.45038799564975635,0.25586554081476404,0.46393456011099343,14.39077490532497,291
gbdt,0.7629646154199423,+,0.06210271689461957,6,0,133,0.7565764865003803,0.25027270775607335,0.8175041540344075,14.390949621095013,38
gbdt,0.6770560944534411,+,0.814672000551018,4,0,129,0.552117549883141,0.46440097282290327,0.31849781108821806,14.399351134288082,93
gbdt,0.7866809557654179,+,0.5377735849842624,4,0,174,0.2977034272406643,0.9276720980687249,0.36366955785758076,14.402923686347584,272
gbdt,0.5544965843611815,+,0.05806730909916053,13,0,39,0.16520340004201184,0.6719650221035115,0.5779568292773799,14.458984707666472,171
gbdt,0.7559645862996174,+,0.4765983413378603,4,0,198,0.4179668673317366,0.6021166274953897,0.4068456247961521,14.467586785387825,199
gbdt,0.7762630054550086,+,0.027830244062970275,7,0,197,0.1539474478413266,0.13798444375680607,0.635052911356863,14.52311740637967,120
gbdt,0.6889563534916892,+,0.3773054751297341,4,0,186,0.5617502499264344,0.9199734293299948,0.4631370064475462,14.667293730979663,78
gbdt,0.6744836527875164,+,0.04845146781877295,6,0,93,0.6557561826728482,0.6432688141966907,0.31622514645403516,14.73205790084716,124
gbdt,0.715812927697206,+,0.03448888071914941,10,0,40,0.3584815225733641,0.8791358871980453,0.5542421671657948,14.750634636149352,12
gbdt,0.7823410486602065,+,0.2893228829861475,4,0,38,0.6810391246607139,0.6921104520712689,0.7837781255140207,14.763739905099351,18
gbdt,0.7887633461546537,+,0.09343662772893369,5,0,169,0.20754096790675197,0.7171208798803562,0.3820166913033965,14.830743919187862,75
gbdt,0.5289149554138775,+,0.008568550552291433,12,0,158,0.5287260385875814,0.5475289231331811,0.30846508469108813,14.865464040559624,65
gbdt,0.792485669499889,+,0.031013201924651058,12,0,35,0.5941628918729132,0.4324200149658453,0.470320958727648,14.896506351824344,180
gbdt,0.6116126818533568,+,0.008888223978214002,12,0,118,0.3767969095532837,0.6229089337364675,0.6777872671569721,14.91469409868929,185
gbdt,0.5824144546506252,+,0.005803136333449212,14,0,194,0.8178300196637514,0.003630307254743226,0.7050650353598693,14.955658650707292,11
gbdt,0.714980320431964,+,0.23606621572478848,4,0,127,0.31546387393735303,0.7037686990438439,0.44176756160635505,14.964688430251462,184
gbdt,0.539790719707558,+,0.10427007856347785,5,0,118,0.7753643788278823,0.6170793585023162,0.5713277095275672,14.971025944933098,8
gbdt,0.6710970827984762,+,0.23714618600076445,4,0,89,0.3668729994507082,0.5649748782128416,0.5365933930577454,14.996684454224228,228
gbdt,0.5521975167522173,+,0.013323915254011234,10,0,84,0.013183035637853835,0.5271098077466071,0.8582071617314699,15.05693288938438,14
gbdt,0.7699166225857949,+,0.18578099425513325,4,0,161,0.15642074494633154,0.9265024114552796,0.4233595479457962,15.14172120658001,57
gbdt,0.5968992324796885,+,0.011535820009233224,11,0,78,0.5406672026202917,0.9775011605781441,0.8482224680758765,15.180379177033346,46
gbdt,0.5435426543835653,+,0.017136679129659025,7,0,157,0.5792759897313942,0.42444857183885065,0.7986059234350935,15.341539048659603,133
gbdt,0.7743041562456929,+,0.9819186400874842,3,0,100,0.1336956463267321,0.7908386214376311,0.7958266657116434,15.376473886836132,230
gbdt,0.7767343149555632,+,0.7030145617116192,3,0,162,0.4196581557632748,0.48474356923781364,0.5611752927514659,15.425550369228509,81
gbdt,0.7037416718219974,+,0.8056799421348129,3,0,130,0.4557121829283429,0.669547097547933,0.5031774706420823,15.445160704397608,60
gbdt,0.7988732261909375,+,0.007020921482218542,11,0,77,0.4053617515778124,0.38904798271641294,0.92454964613456,15.495870403894244,39
gbdt,0.5014913566760196,+,0.15963489030502767,4,0,38,0.6400100015740248,0.583369285641829,0.3202191675359341,15.522352563503617,16
gbdt,0.7836475660131987,+,0.0453065292096888,5,0,107,0.3287419299574772,0.40913220827311436,0.4830023644970979,15.590017535279143,53
gbdt,0.5080540140199773,+,0.026733108423510146,6,0,156,0.3657364788762142,0.8119216102386301,0.3644619920768264,15.599273527108464,90
gbdt,0.7809138181914334,+,0.044562034761803294,5,0,70,0.2220092005326153,0.7519268511384785,0.46740249570462344,15.604087085893532,224
gbdt,0.6668822712863426,+,0.504744099683512,3,0,64,0.12470065927231533,0.5158321119303967,0.38760442680621543,15.632794181438546,17
gbdt,0.6513270438529045,+,0.043792287484560356,5,0,172,0.7955413714978975,0.45999661545759823,0.9972811841511929,15.695611618661829,43
gbdt,0.7674274724003437,+,0.0035064473676314624,14,0,141,0.2285093765611825,0.8813622654459108,0.6837192336034768,15.782131395266957,92
gbdt,0.6096609502439836,+,0.03829443425708208,5,0,174,0.31283630886615793,0.5892076977714457,0.43262464757592195,15.866593669136998,89
gbdt,0.7249757100944583,+,0.0814519648692387,4,0,62,0.7082028240629681,0.8225680810475219,0.42843001659811103,15.917617544887555,169
gbdt,0.6614286809256246,+,0.2559168667851018,3,0,33,0.6336274196179384,0.4815717291376375,0.7638487125171748,16.069160304013266,50
gbdt,0.7507090734571404,+,0.0055072650848107816,14,0,60,0.5093084924203294,0.6867019640979868,0.7478597783238473,16.088039764483348,233
gbdt,0.6985852860307207,+,0.22589827097792803,3,0,159,0.13209882409126636,0.23478694462275898,0.3979692091481648,16.14092572369368,95
gbdt,0.7618040609237916,+,0.2187536924718596,3,0,144,0.4322766131488271,0.7837984796277366,0.3905803549204361,16.15506637907093,271
gbdt,0.7706778025104927,+,0.2130414341090037,3,0,186,0.6122373410786968,0.9017707136773048,0.4293734274708512,16.161179722343018,289
gbdt,0.5292487740396151,+,0.030143795917904233,5,0,30,0.9209817283659104,0.6370340314241265,0.48321576449831277,16.22679719285267,15
gbdt,0.5183295051288823,+,0.014537971078799006,6,0,190,0.1222391713022839,0.3471040725665032,0.7268203928163496,16.30031206032538,195
gbdt,0.7592163862112933,+,0.1721273731307583,3,0,188,0.22124310755530074,0.7734848042465798,0.3148745207179971,16.38045904192929,170
gbdt,0.698578347705512,+,0.15763763247354892,3,0,37,0.6074206168196312,0.12700826697893042,0.5697269220347448,16.45656015018603,183
gbdt,0.65372702876802,+,0.15597111121847104,3,0,171,0.018679262602681768,0.8869548510313172,0.5749760158567767,16.488438123567736,247
gbdt,0.7341777670113206,+,0.0025031023514801433,11,0,150,0.2389733608387843,0.8349739759929817,0.49674405698806645,16.61409085119448,130
gbdt,0.7440393583740847,+,0.02750985470602429,4,0,104,0.148208998557383,0.6066960143811206,0.3641542489339287,17.105274821365104,245
gbdt,0.7290113550172453,+,0.002953113712681043,8,0,99,0.920539273077584,0.16261832879612875,0.8314295516373063,17.141277834746976,239
gbdt,0.7112107086554728,+,0.06872174516854246,3,0,82,0.7863488279467308,0.9437573809550848,0.9056932223059015,17.28128677716812,141
gbdt,0.709832504288658,+,0.002678460722721442,8,0,100,0.36445183110339524,0.4484170689373305,0.5964411971854234,17.38222623148089,35
gbdt,0.6571130181638987,+,0.06446688137491441,3,0,51,0.8751118984907046,0.3977858693319253,0.9667176998677576,17.393787780125944,20
gbdt,0.6816970636037122,+,0.0019433968561202687,14,0,142,0.2082318269200909,0.16411684775392954,0.6031699173964437,17.406849447478155,59
gbdt,0.7334184989960708,+,0.04974865035444701,3,0,197,0.717412740760131,0.22002705203063794,0.5777477790231826,17.582967300575195,200
gbdt,0.7212068634960506,+,0.003498325240504597,14,0,36,0.45911366305808954,0.11152810245742412,0.3692011382191429,17.599281963986414,204
gbdt,0.5894784894095393,+,0.0090853518950129,5,0,106,0.8326320323149597,0.45470105222137214,0.6396310350831743,17.625329116916163,1
gbdt,0.7485693694895013,+,0.007375697611601759,5,0,195,0.356066745430796,0.8404965499460403,0.3010975325983469,17.762262293583856,208
gbdt,0.7301299475234532,+,0.00665092033406462,4,0,131,0.625015346567476,0.9968764760457022,0.5443670632516395,18.83158444001097,114
gbdt,0.6060762192885254,+,0.0015379379813713668,8,0,198,0.883315277380862,0.8373883555532842,0.3968159767950026,18.91883092570191,3
gbdt,0.5000183152258021,+,0.013905746064673747,3,0,135,0.7006214446213659,0.9554779863099281,0.4479900010919373,19.06921585262747,10
gbdt,0.7492892770944414,+,0.004805914440735519,4,0,128,0.4726750447218819,0.17769819764668432,0.4690075983938192,19.256046259946373,139
gbdt,0.767768270442014,+,0.010461935818513499,3,0,66,0.6446587954762285,0.9138941191159385,0.5139394611135697,19.3130510826355,215
gbdt,0.7166326199834034,+,0.004629519485064902,4,0,132,0.8562998641460638,0.7364992972562671,0.5291115113628371,19.326919297788745,47
gbdt,0.6263023348428318,+,0.010659541716631778,3,0,134,0.3272460337736859,0.8679813262339277,0.3032362409502689,19.359114190246306,116
gbdt,0.6015264210238241,+,0.0019485432371166718,6,0,65,0.17187156139656068,0.8123959883573632,0.642711134471449,19.43137730295798,5
gbdt,0.574413374482307,+,0.0012399611841043675,12,0,104,0.10143968643563162,0.17881937973794432,0.6584087701095205,19.49678654303615,37
gbdt,0.546634416215163,+,0.003663241571989199,4,0,34,0.9187225216693768,0.44483251230115173,0.6175657406644092,19.72969630432962,4
gbdt,0.7808390275020674,+,0.0010267707222280753,12,0,41,0.14868539904812347,0.8361388288758462,0.440044374674592,20.239931857714076,152
gbdt,0.7831206695227153,+,0.0012050662900701865,5,0,139,0.2753471636354129,0.5857809354005068,0.3547172470676799,20.71690961151296,123
gbdt,0.5949118610884989,+,0.001689921834412604,3,0,143,0.187831415639129,0.36152490583716923,0.720727485203344,21.56187687313079,128
